chart,hero_position,scenario,vs,villain_type,hand,aggressive_action,aggressive_pct,call_action,call_pct,other_action,other_pct,fold_pct,source_video,video_date,timestamp,notes,situational
RFI - HJ - 200BB,HJ,open,,,Q4s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q3s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q2s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,AJo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,KJo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,QJo,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,JJ,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,JTs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J7s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J6s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J5s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J4s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J3s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J2s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,ATo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,KTo,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,QTo,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,JTo,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,TT,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T7s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T6s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T5s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T4s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T3s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T2s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A9o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K9o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q9o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J9o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T9o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,99,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,98s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,97s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,96s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,95s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,94s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,93s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,92s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A8o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K8o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q8o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J8o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T8o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,98o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,88,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,87s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,86s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,85s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,84s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,83s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,82s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A7o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K7o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q7o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J7o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T7o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,97o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,87o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,77,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,76s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,75s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,74s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,73s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,72s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A6o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K6o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q6o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J6o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T6o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,96o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,86o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,76o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,66,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,65s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,64s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,63s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,62s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A5o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K5o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q5o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J5o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T5o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,95o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,85o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,75o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,65o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,55,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,54s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,53s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,52s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A4o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K4o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q4o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J4o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T4o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,94o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,84o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,74o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,64o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,54o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,44,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,43s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,42s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A3o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K3o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q3o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J3o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T3o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,93o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,83o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,73o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,63o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,53o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,43o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,33,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,32s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,A2o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,K2o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,Q2o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,J2o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,T2o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,92o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,82o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,72o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,62o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,52o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,42o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,32o,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - HJ - 200BB,HJ,open,,,22,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:29,,no
RFI - BTN - 200BB,BTN,open,,,AA,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AKs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AQs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AJs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,ATs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A7s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A6s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A5s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A4s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A3s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A2s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AKo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KK,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KQs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KJs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KTs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K7s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K6s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K5s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K4s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K3s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K2s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AQo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KQo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,QQ,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,QJs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,QTs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q7s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q6s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q5s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q4s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q3s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q2s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,AJo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KJo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,QJo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,JJ,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,JTs,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J7s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J6s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J5s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J4s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J3s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J2s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,ATo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,KTo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,QTo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,JTo,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,TT,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T9s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T8s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T7s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T6s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T5s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T4s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T3s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T2s,raise,0,,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,A9o,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,K9o,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,Q9o,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,J9o,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,T9o,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,99,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
RFI - BTN - 200BB,BTN,open,,,98s,raise,100,,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,6:46,,no
